DEBUG: General     , 1642895384830> LoggerManager.init                  > Initializing...
WARN : General     , 1642898258147> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258147> VehicleType.initNormal> vehicle type "Base.Trailer" isn't in VehicleZoneDistribution
WARN : General     , 1642898258147> VehicleType.initNormal> vehicle type "Base.UH1HRaider" isn't in VehicleZoneDistribution
WARN : General     , 1642898258147> VehicleType.initNormal> vehicle type "Base.CarLuxurySmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258148> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258148> VehicleType.initNormal> vehicle type "Base.SUVSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258148> VehicleType.initNormal> vehicle type "Base.SurvivorSupplyDrop" isn't in VehicleZoneDistribution
WARN : General     , 1642898258148> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258149> VehicleType.initNormal> vehicle type "Base.StepVanMailSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258149> VehicleType.initNormal> vehicle type "Base.PickUpVanSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258149> VehicleType.initNormal> vehicle type "Base.PickUpTruckLightsSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258149> VehicleType.initNormal> vehicle type "Base.FEMASupplyDrop" isn't in VehicleZoneDistribution
WARN : General     , 1642898258149> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258150> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258150> VehicleType.initNormal> vehicle type "Base.UH1HMedevac" isn't in VehicleZoneDistribution
WARN : General     , 1642898258150> VehicleType.initNormal> vehicle type "Base.CarStationWagonSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258150> VehicleType.initNormal> vehicle type "Base.CarNormalSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258150> VehicleType.initNormal> vehicle type "Base.CarLightsSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258150> VehicleType.initNormal> vehicle type "Base.OffRoadSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258150> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.SUVSmashedRear" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.CarSmall02SmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.Bell206PoliceFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.ModernCarSmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.ModernCar02SmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.Bell206BlackFuselage" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.PickUpTruckSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258151> VehicleType.initNormal> vehicle type "Base.CarSmallSmashedLeft" isn't in VehicleZoneDistribution
WARN : General     , 1642898258152> VehicleType.initNormal> vehicle type "Base.Bell206Survivalist" isn't in VehicleZoneDistribution
WARN : General     , 1642898258152> VehicleType.initNormal> vehicle type "Base.StepVanSmashedRight" isn't in VehicleZoneDistribution
WARN : General     , 1642898258152> VehicleType.initNormal> vehicle type "Base.CarLuxurySmashedFront" isn't in VehicleZoneDistribution
WARN : General     , 1642898258152> VehicleType.initNormal> vehicle type "Base.StepVanSmashedRear" isn't in VehicleZoneDistribution
LOG  : General     , 1642898321195> livingroom	 	0
LOG  : General     , 1642898363304> office	 	2
LOG  : General     , 1642898375618> bathroom	 	1
LOG  : General     , 1642898378673> livingroom	 	0
LOG  : General     , 1642898390397> Updated MoonPhase = Waxing gibbous, float = 0.75, int = 3
LOG  : General     , 1642898472310> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642898472311> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x1078874924))
LOG  : General     , 1642898472311> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642898503494> kitchen	 	2
LOG  : General     , 1642898574327> writing C:\Users\Julian\Zomboid\Saves\Sandbox\\RestartV.03\InGameMap.ini
LOG  : General     , 1642898575193> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642898575193> EXITDEBUG: ToggleEscapeMenu 3
LOG  : General     , 1642898575193> EXITDEBUG: ToggleEscapeMenu 4
LOG  : General     , 1642898575194> EXITDEBUG: ToggleEscapeMenu 5
LOG  : General     , 1642898575195> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1642898575195> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1642898575195> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1642898575195> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1642898575196> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642898575776> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642898575777> EXITDEBUG: ToggleEscapeMenu 3
LOG  : General     , 1642898575777> EXITDEBUG: ToggleEscapeMenu 4
LOG  : General     , 1642898575780> EXITDEBUG: ToggleEscapeMenu 6
LOG  : General     , 1642898575780> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1642898575780> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1642898575781> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1642898575781> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1642898575781> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642898595133> livingroom	 	1
LOG  : General     , 1642898611961> livingroom	 	0
LOG  : General     , 1642898629408> livingroom	 	1
LOG  : General     , 1642898638000> bathroom	 	1
LOG  : General     , 1642898696472> garagestorage	 	4
LOG  : General     , 1642898752724> ERROR: Missing translation "IGUI_TextBoxMap_IsTranslation"
LOG  : General     , 1642898771414> writing C:\Users\Julian\Zomboid\Saves\Sandbox\\RestartV.03\InGameMap.ini
LOG  : General     , 1642898824412> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898824413> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898824413> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898825431> bedroom	 	1
LOG  : General     , 1642898860597> bathroom	 	0
LOG  : General     , 1642898887060> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898887061> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898887061> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898908594> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898908595> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898908595> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898937674> writing C:\Users\Julian\Zomboid\Saves\Sandbox\\RestartV.03\InGameMap.ini
LOG  : General     , 1642898946091> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898946091> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898946092> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898946092> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898946092> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898946092> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898962277> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642898962282> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642898962283> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642898987131> Saving Recorded Media:C:\Users\Julian\Zomboid\Saves\Sandbox\\RestartV.03\recorded_media.bin
LOG  : General     , 1642899021772> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899021772> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899021772> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899021773> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899021773> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899021773> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899036631> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899036632> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x1022614743))
LOG  : General     , 1642899036633> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899038570> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899038570> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899038570> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899038570> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899038570> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899038571> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899053559> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899053560> EXITDEBUG: ToggleEscapeMenu 3
LOG  : General     , 1642899053560> EXITDEBUG: ToggleEscapeMenu 4
LOG  : General     , 1642899053561> EXITDEBUG: ToggleEscapeMenu 5
LOG  : General     , 1642899053561> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1642899053561> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1642899053561> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1642899053561> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1642899053561> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899060122> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899060123> EXITDEBUG: ToggleEscapeMenu 3
LOG  : General     , 1642899060123> EXITDEBUG: ToggleEscapeMenu 4
LOG  : General     , 1642899060125> EXITDEBUG: ToggleEscapeMenu 6
LOG  : General     , 1642899060125> EXITDEBUG: setGameSpeed 1
LOG  : General     , 1642899060125> EXITDEBUG: setGameSpeed 3
LOG  : General     , 1642899060125> EXITDEBUG: setShowPausedMessage 1
LOG  : General     , 1642899060126> EXITDEBUG: setShowPausedMessage 2
LOG  : General     , 1642899060126> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899081782> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899081783> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899081783> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899085142> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899085143> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899085143> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899124348> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899124349> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899124349> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899157554> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899157555> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899157555> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899172764> 1642899172764 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899184779> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899184780> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899184780> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899184780> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899184781> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899184781> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899242432> 1642899242432 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899270860> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899270861> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899270861> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899270862> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899270862> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899270862> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899303043> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899303043> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x218579978))
LOG  : General     , 1642899303044> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899362632> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899362633> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899362633> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899425157> 1642899425157 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899476841> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899476842> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x1964792120))
LOG  : General     , 1642899476843> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899488035> 1642899488035 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899506382> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899506383> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899506383> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899513644> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899513645> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899513645> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899525294> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899525295> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x658309825))
LOG  : General     , 1642899525295> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899530255> CUI - Writing button location parameters to file
LOG  : General     , 1642899530256> CUI - Saving button locations
LOG  : General     , 1642899530833> reanimate: saved 0 zombies
LOG  : General     , 1642899530842> Saving GlobalModData
LOG  : General     , 1642899533984> [forageSystem][generateLootTable] Begin generating loot tables
LOG  : General     , 1642899533985> [forageSystem][generateLootTable] Finished generating loot table structure
LOG  : General     , 1642899533985> [forageSystem][generateLootTable] Begin populating loot table
LOG  : General     , 1642899534398> [forageSystem][generateLootTable] Finished populating loot tables
LOG  : General     , 1642899534404> 1642899534404 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899538255> CUI - Writing button location parameters to file
LOG  : General     , 1642899538256> CUI - Saving button locations
LOG  : General     , 1642899538631> reanimate: saved 0 zombies
LOG  : General     , 1642899538639> Saving GlobalModData
LOG  : General     , 1642899605494> 1642899605494 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899613870> 1642899613870 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899618441> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899618441> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899618441> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899645468> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899645469> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899645469> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899647827> 1642899647827 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899663505> Item -> Radio item = Radio.CDplayer
LOG  : General     , 1642899663505> Warning: Radio worldsprite not valid, sprite = 
LOG  : General     , 1642899663506> Moveable.load -> Radio item = Radio.CDplayer
LOG  : General     , 1642899665267> 1642899665267 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899706062> 1642899706062 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899722328> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899722329> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x89625535))
LOG  : General     , 1642899722329> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899731103> 1642899731103 znet: ZNetFriends::OnPersonaStateChange
LOG  : General     , 1642899740065> EXITDEBUG: ToggleEscapeMenu 1
LOG  : General     , 1642899740065> EXITDEBUG: ToggleEscapeMenu 2 (getCell.getDrag(table 0x474816450))
LOG  : General     , 1642899740065> ECC: OnKeyPressed AmosBurgess
LOG  : General     , 1642899740555> EXITDEBUG: ToggleEscapeMenu 1
